asn,hege
4583,6.4561268219001e-05
3512,4.36838270543802e-05
8569,5.03440174630208e-05
22845,2.14645255377458e-05
18756,6.62381842766374e-05
3561,0.00255642426216295
14454,2.3437919702506e-05
19554,2.3225287398264e-05
3926,2.28060583838549e-05
131790,2.16322171435094e-05
21798,2.14645255377458e-05
11870,2.14258537074395e-05
14579,2.14645255377458e-05
27026,4.33559754342086e-05
10405,7.51252782915599e-05
10968,2.12129064962047e-05
16988,4.29284182436988e-05
7800,2.15483713406276e-05
11596,4.30128968783734e-05
5696,2.49858626460768e-05
30356,2.15483713406276e-05
7417,2.14645255377458e-05
20012,2.11291423262185e-05
32996,2.16322171435094e-05
19380,2.1380679734864e-05
395789,2.21352447877268e-05
13433,2.31414415953822e-05
7867,2.09611417205561e-05
6189,2.6914502725064e-05
13598,2.11291423262185e-05
1621,2.14645255377458e-05
22178,2.14645255377458e-05
33132,9.94482562093557e-05
20311,2.14645255377458e-05
11685,2.05422217060458e-05
26817,2.16322171435094e-05
3147,2.23868293694458e-05
21693,4.39347807732313e-05
10583,2.05193983742454e-05
47090,2.14645255377458e-05
33527,2.12129881291003e-05
4270,2.72521184489263e-05
19229,3.42841723480307e-05
20771,8.73043972438804e-05
28220,0.000128287800029161
22047,0.000451160369235295
6568,8.14355981463117e-05
20207,4.96425520828035e-05
6,4.08052252412374e-05
21599,3.05863137334589e-05
1982,3.31190921383187e-05
9198,0.000779781606872343
12390,8.3677486311358e-05
399610,1.25768436293902e-05
2906,5.10490071128403e-05
15704,0.000271841483429404
49524,2.29178173349342e-05
17924,0.000158297450434277
19871,7.86467757114768e-05
198471,4.46059671331279e-05
9121,0.00307664343489066
14992,1.59307025475457e-06
32244,0.000103455430015025
10439,3.50472838458393e-05
5396,2.17423707761164e-05
31242,4.70256605838024e-05
25003,1.54717145773967e-05
397412,1.94522262685821e-05
22282,1.34991742639729e-05
50999,1.07322627688729e-05
10879,4.96354197048412e-05
6102,3.8065994508346e-05
21277,3.82382282364364e-05
18759,3.487959349251e-05
7345,2.00388514848516e-05
792,7.39710217333682e-05
22700,2.14645255377458e-05
12119,3.70496273284308e-05
14550,1.07322627688729e-05
33920,1.11498750635764e-05
1204,2.21348129844541e-05
32480,4.29284182436988e-05
19653,2.70743820552359e-05
201838,5.3828468409917e-05
14782,2.80044981625277e-05
6334,1.64337773648366e-05
4046,2.2302983566564e-05
25829,2.15482104028247e-05
11911,2.33983172806022e-05
398813,2.16320555794893e-05
2707,2.32479125429659e-05
6966,4.29284182436988e-05
64208,2.25545209752094e-05
4454,8.56063823040496e-05
17166,1.8110693422473e-05
22995,0.000109720920284978
28649,5.24834290855298e-05
52361,6.91026385060269e-05
10299,3.32058540663169e-05
28186,6.13970635147426e-05
12252,0.000214484100785935
2559,1.40866399888799e-05
396016,1.13191833890456e-05
17054,0.000111922434225503
6364,2.04747888603105e-05
4136,6.56489572219353e-05
3262,3.95464471481885e-05
7795,0.000224874967044016
16247,5.41654756227626e-05
11260,0.000314542488097813
23118,1.40854686444784e-05
132203,0.000589760326059206
36315,4.334764107811e-05
12703,5.9573375334978e-05
9500,0.000493124665398508
10962,8.55227189394558e-06
16406,6.12074361037282e-06
22925,4.67307999672725e-05
23141,5.1984397786728e-06
203,9.74264648854377e-05
26827,7.59337659220164e-05
8025,2.59938133091799e-05
21886,1.55953193360184e-05
6536,1.32822128501549e-05
22489,1.01851910806803e-05
11042,2.64112260580428e-05
30497,5.36609130653999e-06
46964,5.36613138443644e-06
12083,0.000358955726304414
14543,1.24821567301429e-05
5631,8.804125755542e-06
51551,1.34990734430147e-05
15997,1.12947361306115e-05
31708,1.62946904265198e-05
60806,1.22456233875906e-05
8681,2.47383129045736e-05
39356,2.64113778274177e-05
8926,0.000194621010514793
9246,1.44641594500458e-05
16643,2.17998622909431e-05
13614,1.8110693422473e-05
2158,1.10675633197387e-05
208687,5.86920620172736e-06
31898,0.00110529849809285
18664,5.36609130653999e-06
22562,1.86974743962253e-05
60377,5.70151459596372e-06
11452,1.81944033362372e-05
10857,1.07322627688729e-05
3745,5.73398463960444e-06
13778,2.17997459328187e-06
12876,0.000155617810148657
26746,2.01229498070244e-05
61153,8.04919707665466e-06
11286,5.44997718731826e-06
27947,0.000226139749223908
10806,1.37507116726184e-05
63284,5.11459397579098e-06
49690,5.53382299020008e-06
209677,5.44997718731826e-06
11377,6.57346185051149e-05
40102,2.14642091218494e-05
13474,1.03130337544638e-05
33491,0.000109403121749087
40675,5.70151459596372e-06
3525,1.19899498121002e-05
16399,4.17931956605946e-05
13348,2.86060965975683e-06
15224,2.54891240760731e-05
28665,9.39065978644499e-06
52925,5.19019839730962e-05
27984,2.51535529994062e-05
22689,5.85996315794134e-05
16074,3.27832256509497e-05
5392,4.02462006648371e-06
42730,1.1654541763235e-05
41095,7.47177384771531e-05
397575,1.06484169659911e-05
5049,8.55227189394558e-06
20255,1.13238456514782e-05
28598,6.54351388072585e-05
40628,8.04919707665466e-06
18964,6.79151003342737e-06
4544,2.17160629463912e-05
25720,8.88765510547286e-06
19510,5.70147201319874e-06
262865,1.16281022142805e-05
6646,5.1984397786728e-06
14135,3.16937134893277e-05
6372,1.62287009171241e-05
14615,9.80235533312033e-05
5693,1.99952287609661e-05
6621,0.000214003917946003
10587,9.3216286563484e-06
10823,2.15483713406276e-05
9193,7.04303243245853e-06
34171,8.30073448530012e-06
15589,6.00653628370252e-05
11606,8.04913695980999e-06
3833,1.82849879904609e-05
3064,2.28054961645649e-05
22435,5.44997718731826e-06
10848,1.073218261308e-05
11579,5.36613138443644e-06
33260,8.6361176968274e-06
26914,4.42702532789549e-05
31115,2.48181722927475e-05
47794,8.19425371098523e-05
263702,1.76555196231098e-05
21554,1.11513273953358e-05
33164,4.86964729133386e-06
399898,2.05920153797879e-05
395354,2.62435402960472e-05
400391,5.55230712333686e-06
36965,4.02471266146577e-06
45903,6.07591732368542e-05
51561,1.90723665576923e-05
51407,3.86756081774574e-05
17184,0.00012176208999544
206433,2.76691149510004e-06
9924,0.00110205962927617
8680,2.94641141323182e-05
8551,0.000617696637518554
19830,5.53517600259529e-06
27325,3.36221669556096e-05
32400,1.25284996843537e-05
11841,1.04564766164362e-05
16617,7.96535127377285e-06
13720,6.6237689565103e-06
14280,5.14001205705708e-06
14131,5.44993648320468e-06
33544,1.79891528464784e-05
20098,4.02456847990499e-06
11403,2.56304186384892e-05
21777,1.73234203983876e-05
17306,0.000193348421445476
29863,3.36764247106465e-05
6295,1.25066552965508e-05
15083,1.64336500204215e-05
51048,1.05519944626574e-05
4364,2.76689082993468e-06
32298,7.29359848962918e-06
12282,1.07322627688729e-05
22747,4.93153314315716e-06
20472,5.28224612987531e-06
11942,4.35998174985461e-06
2552,2.42314370328458e-05
33182,3.83032245270671e-05
18649,5.53382299020008e-06
22442,9.55485248666425e-06
23308,1.43514844470839e-05
35985,2.83782829418506e-05
13370,2.09758904497533e-05
33327,4.10844434120915e-06
25766,4.10844434120915e-06
25923,3.52152372103642e-06
26407,5.86920620172736e-06
17222,5.23759586992692e-05
26857,3.94072330324031e-06
13354,1.95334648923698e-05
22051,6.28838824985156e-06
18705,1.97876094801094e-05
11269,6.65320812692015e-06
27597,2.85057522316778e-06
29871,2.68306569221822e-06
11696,2.85296084889389e-05
30362,7.04278554904153e-06
26134,4.19227298015348e-06
11013,3.95840816035137e-06
12709,9.98780101180765e-05
20799,4.61151915850007e-06
29452,2.59920047660531e-06
42611,1.04160240549333e-05
34444,3.35383211527278e-06
13009,6.20454307318687e-05
29283,7.04304744207283e-06
41721,2.68304565327e-06
15641,6.87776372199874e-06
8304,1.92233584558837e-05
8818,1.12352536730681e-05
46636,5.11459397579098e-06
45031,7.12684001649843e-06
42925,1.50922445187275e-05
20836,1.71814979587636e-05
55644,0.000234440699590887
33425,5.70145771319993e-06
19604,6.12074361037282e-06
18703,8.04919707665466e-06
33198,2.93460310086368e-06
15009,7.21073904783647e-06
25649,1.22225396497579e-05
397642,3.18614050950914e-06
398754,1.00614963458183e-05
23089,0.000158351491260905
395379,4.10844434120915e-06
13485,1.7439796746255e-05
11985,6.12074361037282e-06
41811,8.80380930259104e-06
54113,0.000108159874667511
18690,3.60534259658156e-06
3455,1.97873177842049e-05
393451,1.42163004310381e-05
51580,1.40144173528775e-05
397976,6.37218708304905e-06
201205,5.6660894626827e-06
20004,2.68306569221822e-06
11375,2.68306569221822e-06
30598,8.32426109591054e-06
36902,7.04306015745234e-06
30844,0.000799610346585309
23005,0.00013566927831049
16637,0.00242420725101748
20170,2.68306569221822e-06
5662,4.86301186825873e-06
53306,8.2168886824183e-06
8151,0.00469744554446116
4196,2.28060583838549e-05
7743,2.20510798254601e-05
14045,9.87611745694686e-06
7160,5.23884467700316e-05
15769,2.85075729798186e-06
2824,2.68306569221822e-06
39686,3.22555835608498e-05
20705,3.68921532680005e-06
23496,3.26996188992281e-06
32665,2.85073600659937e-06
6949,1.39183480444028e-05
395563,4.62953783823422e-06
3145,4.27607291099344e-06
22221,8.38458028818194e-06
7183,2.85075729798186e-06
20249,5.18885255073476e-06
16677,6.4561268219001e-06
7871,8.13304287953648e-06
22593,8.04919707665466e-06
32066,3.68921532680005e-06
10794,4.24250582202036e-05
33724,1.21576414178638e-05
34984,0.00136449062878894
28271,1.13171490058678e-05
28209,6.79145930983968e-06
14868,3.37016082960575e-05
262186,2.97250235194273e-05
28343,0.00013279095119497
28258,5.33617023533124e-05
28294,1.32660167191628e-05
13999,0.000585440102180582
8301,1.06712583353829e-05
263230,3.60536952391823e-06
11815,7.04299483983374e-06
28359,1.58675013237854e-05
14522,0.000210927217659907
8053,1.33537627563404e-05
262761,3.82613396661949e-05
28624,3.55949240660668e-05
28554,2.94267309723033e-05
27879,2.75891933327993e-06
19429,0.000334555854053266
28299,8.04918639446301e-06
27843,4.20035653675914e-05
10668,3.68921532680005e-06
47049,2.68305997426992e-06
8553,4.72730953059605e-06
6717,6.036897807491e-06
8224,3.68921532680005e-06
7148,2.85075729798186e-06
13838,3.01844247105366e-06
262807,7.28938872056236e-06
7465,8.04907842069353e-06
11432,3.78773423996402e-05
262318,1.20898967341311e-05
9607,5.08641376003903e-05
13886,3.65559919660342e-05
25792,2.5992198893364e-06
40248,2.68306569221822e-06
19721,2.68306569221822e-06
398034,2.68306569221822e-06
398643,2.93458118326406e-06
6220,9.30678107826669e-06
21439,3.10229470662732e-06
4358,5.95305200460918e-06
10801,6.28834251616682e-06
4574,2.62253394464668e-06
8018,6.63859479306057e-06
11915,2.14741422815179e-05
399356,4.02456847990499e-06
7163,2.5992198893364e-06
397913,3.26997934364146e-06
53508,3.16096316025872e-05
6203,1.07653974168616e-05
6954,4.77921076426371e-06
35956,3.35383211527278e-06
32806,7.37843065360011e-06
262632,6.81261589864987e-06
10676,4.02459853832733e-06
15293,3.18614050950914e-06
4459,4.53601821597123e-06
46309,7.02402118330181e-06
22190,2.51537408645458e-06
11233,4.02459853832733e-06
398774,2.85073600659937e-06
8697,0.000116559332803464
8816,7.771946877776e-06
12540,3.68937396886325e-06
12496,7.0087304921644e-06
15388,3.10229470662732e-06
24592,4.86305656714553e-06
12379,3.0184489037455e-06
15919,8.55227189394558e-06
44993,2.68306569221822e-06
15667,2.68306569221822e-06
39572,2.17409908387059e-05
21099,4.02456847990499e-06
32707,2.5992198893364e-06
19323,7.12684001649843e-06
11240,5.46505313642378e-06
7146,2.68306569221822e-06
19631,3.52152372103642e-06
13694,4.69532989322249e-06
4261,6.09406953094861e-06
7859,5.66797627481099e-05
18858,2.68306569221822e-06
6368,4.17981608782638e-06
397679,3.1022489746423e-06
398191,3.01842635992875e-06
12942,2.68306569221822e-06
136907,0.000143050329952713
47548,1.67690353329375e-06
18826,1.34152998713496e-06
36444,1.70201516960183e-05
13904,1.5176186938579e-05
395368,1.76081956739751e-06
14155,2.41876273846788e-05
394314,2.34766494661125e-06
21877,1.71042916439738e-05
206,3.67239202944142e-05
26421,2.93458118326406e-06
54641,2.01692342491799e-05
25645,1.37508504871651e-05
9009,0.000449346980437366
263558,7.67683879931394e-06
18403,0.000563422955327888
20473,0.000490527155669912
395032,1.42537864899093e-06
197465,1.34152998713496e-06
17394,2.34764787270228e-06
197832,2.93455984087785e-06
6984,2.85073600659937e-05
11492,0.000436986316424222
22343,1.5008286622979e-05
31785,1.34153284610911e-06
20385,3.26998631239096e-06
25963,1.34153284610911e-06
18704,2.17999087492731e-06
11134,1.34153284610911e-06
14755,4.69536496138189e-06
16567,8.04285005254474e-06
18795,1.50922445187275e-06
17322,1.34153284610911e-06
30517,4.1510427857064e-05
33302,1.75040258557989e-05
46339,1.97034732173227e-05
36734,8.40391955988845e-06
25694,4.12145044075156e-06
46691,1.67691605763639e-06
11584,2.26381976994656e-06
393408,1.34153284610911e-06
36105,7.37843065360011e-06
33055,6.63512584629496e-06
33227,5.78536039884554e-06
11979,3.32072619275479e-05
19170,2.85063158115284e-06
14361,4.35603237609962e-05
40816,1.9285551738563e-06
30121,1.39603270663332e-06
36421,6.6237689565103e-06
7352,3.01842635992875e-06
40156,3.10228809524959e-06
11402,4.8403506520638e-06
22753,1.59307025475457e-06
13765,8.61256809543479e-06
4213,0.000100327337217169
54240,2.74216949672316e-05
33430,1.34153284610911e-06
14909,2.68306569221822e-06
32524,1.00614963458183e-05
19578,1.92845346628185e-06
32408,3.0184489037455e-06
25712,5.78536039884554e-06
36825,1.67691605763639e-06
15085,2.16266461969609e-05
63062,4.44379436322843e-06
21889,6.12074361037282e-06
16618,3.3538070665875e-06
19021,6.4391251799393e-06
31864,1.34153284610911e-06
30176,3.89582158253924e-06
12130,2.76691149510004e-06
22709,2.39798087982513e-05
21663,1.34153284610911e-06
13213,6.92735275880249e-05
54304,2.59921435007398e-06
19600,1.42537864899093e-06
10594,1.30842267309583e-05
39948,5.70151459596372e-06
23092,1.34153284610911e-06
30060,4.27722210114281e-06
23131,4.27613594697279e-06
33657,7.82225012708441e-05
18647,1.42536800329969e-06
30247,4.59434302168867e-06
16987,1.34153284610911e-06
22413,7.39441146250058e-06
33606,6.53992377984562e-06
32034,5.90067248261633e-06
11191,9.05527907978624e-06
22402,5.90438672540526e-06
16743,1.84460766340003e-06
395425,1.34153284610911e-06
19893,1.83411840355899e-05
395733,1.34153284610911e-06
36394,6.79151003342737e-06
27482,3.77303294991093e-06
8280,4.49738635248089e-06
39767,2.43152828357276e-06
29608,6.36714938296833e-06
21069,4.52763953989312e-06
34697,1.34152998713496e-06
28757,3.35383211527278e-06
47608,2.08347839707737e-06
8530,7.79779929237073e-06
24916,2.4848751247369e-05
6878,8.6359903888691e-06
25061,5.53382299020008e-06
21454,1.67688513944445e-06
21470,2.01229926916367e-06
35833,1.34153284610911e-06
24642,2.6009872646997e-06
35283,4.02456735193995e-06
29668,5.01190792022069e-06
22353,5.86916236652812e-06
24786,2.01229926916367e-06
41135,1.42537864899093e-06
30827,4.32014025496375e-06
43766,8.17246082872848e-05
8751,9.95638785223429e-06
12615,3.20542263377812e-05
64401,2.68306569221822e-06
202053,1.72719807777382e-05
14415,3.35383211527278e-06
20940,0.00422846002772084
40230,2.4315007546856e-06
33490,0.000131147605849063
13534,2.68304565327e-06
25967,3.53480249949318e-06
396253,1.13190988497328e-05
30119,3.52149741991687e-06
46867,2.17995873893783e-06
50239,1.34153284610911e-06
50411,3.3538070665875e-06
3389,6.70766423054555e-06
36067,3.4376779181546e-06
32528,4.02451145171892e-06
394901,3.52149006197655e-06
543,3.26996188992281e-06
36489,3.80209785039551e-06
29705,1.42537864899093e-06
106,3.94072330324031e-06
63160,1.341522826635e-06
19773,0.000109503372775063
7165,1.341522826635e-06
30409,2.76691149510004e-06
2003,7.88138928692908e-06
32023,1.34153284610911e-06
40567,1.34153284610911e-06
40021,2.82560355711731e-05
201208,1.67691605763639e-06
18709,2.23028169928068e-05
19254,7.29458485071829e-06
14327,4.02453921034677e-06
6812,4.35998174985461e-06
27555,2.34768248069094e-06
36701,1.34153284610911e-06
16839,2.4398946409424e-05
202282,2.34768248069094e-06
197991,3.18611671325812e-06
203160,2.68306569221822e-06
16880,5.41172567186859e-06
26704,6.03680881552015e-06
11396,6.95909905122462e-06
26551,2.14645255377458e-05
2571,4.87136933585723e-05
46269,1.54272938982559e-05
202167,1.50918724618444e-06
13499,5.68227706614958e-06
396269,2.14642091218494e-05
25844,7.46227645648193e-06
32013,2.76689082993468e-06
6327,0.00213608696090659
38022,0.000148005271191516
7226,1.02292043266064e-05
39290,5.53277592291191e-06
397369,3.01842005312276e-06
395643,1.34153284610911e-06
33166,2.09612941661718e-06
18522,2.68302614023118e-06
8131,2.68306569221822e-06
21789,7.21068519316312e-06
36651,2.09612941661718e-06
11406,2.93437171122944e-06
202917,2.85075729798186e-06
393330,1.42537864899093e-06
22601,2.68306569221822e-06
11740,5.36613138443644e-06
46708,1.67691605763639e-06
7979,0.000102093896554168
15317,4.61495158997248e-06
13427,2.01226960517338e-06
14161,1.67690353329375e-06
40495,9.22303831700014e-07
262830,1.34152998713496e-06
262720,4.10838377722899e-06
53230,2.78479662244632e-06
11835,1.79687034523807e-05
262459,5.42712726596741e-06
262901,3.81800335176596e-06
262907,6.15001399491299e-05
53062,0.000137404522289074
262808,1.2933062061293e-05
28596,2.68306569221822e-06
262505,7.8998257002688e-06
28210,2.14642592296014e-05
28178,3.10697240358439e-06
262588,1.91532244793282e-06
28146,7.91327433005726e-05
262476,1.33475812881443e-05
28198,3.06184259224113e-05
262387,4.46594990523961e-06
262731,5.94582627664081e-06
52794,2.26383667780912e-06
51155,3.6995438615966e-06
15401,2.97364683906627e-06
51681,3.3538070665875e-06
27693,2.29155764032608e-05
263567,1.28122075888289e-06
52630,7.87614837013675e-06
263520,2.34765467126203e-06
52255,2.17997459328187e-06
53134,1.34153284610911e-06
28153,4.35994007673288e-06
28233,4.02459853832733e-06
53158,1.36171546978782e-05
52973,3.61257922523405e-06
53167,2.43155774693105e-06
28142,5.01824519807428e-06
28330,3.83219730234752e-06
28195,3.65756951931382e-06
53163,8.6429666838181e-06
28279,5.36605228046236e-06
28130,7.70885330403412e-06
28152,1.67691605763639e-06
28583,3.4376779181546e-06
53115,1.52755093053886e-05
262715,2.34767747748618e-06
14282,1.0869023026916e-05
28580,3.16780097589597e-05
23105,4.02459853832733e-06
28187,1.76598962603544e-06
264485,1.67687977154955e-06
28232,1.341522826635e-06
263080,1.79664857416183e-05
28469,3.26155365171852e-05
27953,1.34988959095692e-05
52444,3.4695867622625e-05
263544,2.34766494661125e-06
262288,1.04673606238916e-05
263327,1.3078994199885e-05
262851,7.9283025050993e-06
55083,1.92845346628185e-06
11420,1.34153284610911e-06
1410,1.92843906328781e-06
396258,1.50922445187275e-06
40866,4.27610400989906e-06
14628,2.17999087492731e-06
8739,4.86305656714553e-06
39537,1.00014770966981e-05
30990,6.11667149395778e-05
1415,2.85073600659937e-06
54947,1.34151307011559e-06
54711,1.42537864899093e-06
64200,1.18633781904092e-05
15026,3.4376779181546e-06
40479,2.68304565327e-06
16714,1.59307025475457e-06
3458,1.92845346628185e-06
394117,1.67690353329375e-06
394841,1.34153284610911e-06
393568,1.34153284610911e-06
52689,4.69530836988498e-06
14259,0.000368704048408111
26218,1.34153284610911e-06
22148,1.34153284610911e-06
7063,3.98200067589084e-06
28594,1.34153284610911e-06
18547,1.34153284610911e-06
28653,1.34151584703689e-06
19723,2.76690559846585e-06
28555,1.12418615459264e-05
264823,1.34151667711e-06
31923,3.18611671325812e-06
3910,0.00147134437485989
7256,5.19840095321062e-06
25845,1.42537864899093e-06
398440,1.34152998713496e-06
14446,4.19229014409097e-06
21922,1.32144221465098e-05
6566,1.34153284610911e-06
268200,1.06651103939772e-05
52571,2.5153385851381e-06
395846,2.18829139069388e-05
36041,1.34153284610911e-06
32415,5.53806203486363e-06
3364,2.85075729798186e-06
5088,1.42537864899093e-06
25716,3.18614050950914e-06
30678,1.17384124034547e-06
22711,1.34153284610911e-06
14157,1.34153284610911e-06
13990,5.11461141360037e-06
17380,7.46227645648193e-06
19885,2.09614507204549e-06
11858,1.341522826635e-06
25843,4.61973444029565e-06
395336,6.79149555987073e-06
19174,1.87969034334021e-06
33623,2.23702380562702e-06
21541,2.85075729798186e-06
21906,1.42537864899093e-06
10444,2.68306569221822e-06
26721,4.22203120844127e-06
16954,1.34153284610911e-06
26536,2.09614507204549e-06
31775,7.21068519316312e-06
31966,4.19222834411121e-06
393423,4.38228245476826e-06
395831,3.60531637593564e-06
40606,1.42536800329969e-06
36515,2.68304565327e-06
14182,1.84460766340003e-06
24295,1.43395887924173e-05
33570,1.69769508212868e-06
397187,3.0184489037455e-06
36050,2.85073600659937e-06
13877,1.34153284610911e-06
11668,4.02459853832733e-06
46248,1.34153284610911e-06
30142,1.34248322130621e-06
31869,1.34153284610911e-06
40351,1.34153284610911e-06
20155,1.34153284610911e-06
36471,2.68306569221822e-06
27021,2.26383667780912e-06
10818,1.50922445187275e-06
11657,1.34153284610911e-06
30444,4.02453921034677e-06
8676,4.95685904951851e-06
21459,1.6769124839187e-06
34660,8.46842609106376e-06
21472,3.27227137056895e-06
51985,2.34764787270228e-06
198850,6.7076499356748e-07
59395,1.34990734430147e-05
41107,4.11504831279873e-06
42656,1.08434708549615e-06
62262,1.92846004119358e-06
14554,3.18611671325812e-06
11167,2.09611417205561e-06
18624,7.28512775891823e-06
63107,1.86176990238215e-06
36730,1.50921317996437e-06
22952,1.92842503829116e-06
27205,1.84459388662312e-06
25921,1.98927800266036e-05
7843,0.0134422606069338
400737,1.34152002361012e-06
714,0.00589171707733934
16509,0.0201796074962659
60819,5.78531718986343e-06
44513,5.70147201319874e-06
34119,4.36867504238289e-06
16349,8.38451766646874e-07
29802,0.000137150222788513
49650,1.67690353329375e-06
27901,2.0462866330434e-05
17139,4.94675970251342e-06
33313,2.34760713048529e-06
19224,2.59920047660531e-06
36868,1.10503780848861e-05
4549,4.19222834411121e-06
51606,8.38439885774775e-07
15510,4.6405388078295e-06
51055,2.43152828357276e-06
51795,7.54590939524983e-07
47777,2.27281722411329e-06
51865,4.46306513617719e-07
47927,3.24931132646619e-06
197267,1.17382393635114e-06
51933,1.00614001770759e-06
52013,7.54606122854644e-07
43142,2.36406529919948e-06
198912,6.03680881552015e-06
12440,1.37507116726184e-05
14717,8.35470398598442e-06
51809,1.42537864899093e-06
14037,1.34242977998716e-06
14343,4.94690237002735e-06
36509,6.70766423054555e-07
18888,1.341522826635e-06
16599,1.17384124034547e-06
33481,5.5337713053636e-06
23190,1.44818954698469e-06
13628,2.9345621614174e-06
26831,6.87525448434239e-06
